pl_name,hostname,pl_rade,pl_masse,pl_orbper,pl_eqt,st_spectype,st_teff,disc_pubdate,pl_orbsmax
"MOA-2013-BLG-220L b","MOA-2013-BLG-220L",,,,,,,"2014-07",
"TOI-481 b","TOI-481",,,10.33115620,,"G",5735.00,"2020-11",
"TOI-481 b","TOI-481",,,10.33115650,,"G",5735.00,"2020-11",
"TOI-481 b","TOI-481",11.097,486.27990,10.33111000,1.37000000000e+03,"G",5735.00,"2020-11",0.097000
"TOI-481 b","TOI-481",11.943,,10.33116640,1.11100000000e+03,,5760.00,"2020-11",
"TOI-892 b","TOI-892",,,10.62656200,,"F",6261.00,"2020-11",
"TOI-892 b","TOI-892",11.994,301.93850,10.62656000,1.39700000000e+03,"F",6261.00,"2020-11",0.092000
"TOI-892 b","TOI-892",,,10.62662800,,"F",6261.00,"2020-11",
"TOI-892 b","TOI-892",12.034,,10.62658370,1.36100000000e+03,,7723.00,"2020-11",
"TOI-892 b","TOI-892",11.994,301.93699,10.62656000,,,6261.00,"2020-11",
"TIC 237913194 b","TIC 237913194",11.795,,15.16897230,7.70712673671e+02,,5713.00,"2020-12",
"TIC 237913194 b","TIC 237913194",12.520,617.22586,15.16886500,9.74000000000e+02,"G3",5788.00,"2020-12",0.120700
"HD 190007 b","HD 190007",,,11.72000000,,,4610.00,"2021-01",0.092000
"HD 190007 b","HD 190007",,,11.72412800,,"K4 V",4610.00,"2021-01",
"HD 216520 b","HD 216520",,,35.46600000,,,5160.01,"2021-01",0.195400
"HD 216520 b","HD 216520",,,35.45000000,,,5103.00,"2021-01",0.198000
"HD 216520 c","HD 216520",,,154.43000000,,,5103.00,"2021-01",0.528000
"TOI-122 b","TOI-122",2.635,,5.07803253,4.31253643984e+02,,3318.00,"2021-01",
"TOI-122 b","TOI-122",2.720,,5.07803000,4.71000000000e+02,"M3 V",3403.00,"2021-01",0.039200
"TOI-122 b","TOI-122",,,5.07802950,,"M3 V",3403.00,"2021-01",
"TOI-237 b","TOI-237",,,5.43614700,,"M4.5 V",3212.00,"2021-01",
"TOI-237 b","TOI-237",1.440,,5.43609800,3.88000000000e+02,"M4.5 V",3212.00,"2021-01",0.034100
"TOI-237 b","TOI-237",1.742,,5.43372900,3.44377881135e+02,,3139.00,"2021-01",
"WASP-186 b","WASP-186",12.442,1341.23588,5.02679900,,,6300.00,"2020-09",
"WASP-186 b","WASP-186",12.442,1341.24260,5.02679900,,"F",6361.00,"2020-09",0.060000
"WASP-186 b","WASP-186",,,5.02679520,,"F",6361.00,"2020-09",
"WASP-186 b","WASP-186",,,5.02679920,,,,"2020-09",
"WASP-186 b","WASP-186",12.981,,5.02679955,1.37839678227e+03,,6434.00,"2020-09",
"WASP-187 b","WASP-187",,,5.14788280,,,,"2020-09",
"WASP-187 b","WASP-187",18.383,254.26400,5.14787800,,"F",6150.00,"2020-09",0.065300
"WASP-187 b","WASP-187",18.041,,5.14124000,1.76000000000e+03,,6064.00,"2020-09",
"K2-111 c","K2-111",,,15.68050000,,,5775.00,"2020-10",0.115690
"K2-111 c","K2-111",,,15.67850000,,"G2",5775.00,"2020-10",0.116600
"LP 714-47 b","LP 714-47",4.700,30.80000,4.05203700,7.00000000000e+02,"M0.0 V",3950.00,"2020-12",0.041700
"LP 714-47 b","LP 714-47",,,4.05203400,,"M0.0 V",3950.00,"2020-12",
"LP 714-47 b","LP 714-47",4.952,,4.05203680,6.35490820420e+02,,3779.00,"2020-12",
"LP 714-47 b","LP 714-47",,,4.05203450,,"M0.0 V",3950.00,"2020-12",
"TOI-942 b","TOI-942",3.890,,4.32421000,,,,"2021-01",0.048660
"TOI-942 b","TOI-942",4.810,826.35800,4.32419000,,,4928.00,"2021-01",0.047960
"TOI-942 b","TOI-942",3.520,,4.32765000,1.12000000000e+03,,4945.00,"2021-01",
"TOI-942 b","TOI-942",4.242,16.00000,4.32630000,,"K2.5 V",4969.00,"2021-01",0.049800
"TOI-942 c","TOI-942",4.793,37.00000,10.16050000,,"K2.5 V",4969.00,"2021-01",0.088000
"TOI-942 c","TOI-942",4.670,,10.15627200,,,,"2021-01",0.085980
"TOI-942 c","TOI-942",5.790,794.57500,10.15643000,,,4928.00,"2021-01",0.084700
"WASP-107 c","WASP-107",,,1088.00000000,,"K6",4425.00,"2021-02",
"WASP-107 c","WASP-107",,,1088.00000000,,,4425.00,"2021-02",
"TOI-251 b","TOI-251",,,4.93772540,,,5875.00,"2021-01",
"TOI-251 b","TOI-251",2.827,,4.93772273,1.04119426609e+03,,5862.00,"2021-01",
"TOI-251 b","TOI-251",2.740,317.83000,4.93777000,,,5875.00,"2021-01",0.057410
"HAT-P-68 b","HAT-P-68",13.706,,2.29840579,9.63632024516e+02,,4221.54,"2021-02",
"HAT-P-68 b","HAT-P-68",,,2.29840555,,"K",4508.00,"2021-02",
"HAT-P-68 b","HAT-P-68",12.016,230.10892,2.29840551,1.02780000000e+03,"K",4508.00,"2021-02",0.029960
"TOI-776 b","TOI-776",,,8.24663000,,"M1 V",3709.00,"2021-01",
"TOI-776 b","TOI-776",1.798,5.00000,8.24662000,5.20000000000e+02,,3725.00,"2021-01",0.065300
"TOI-776 b","TOI-776",1.769,,8.24661327,4.74670472484e+02,,3806.00,"2021-01",
"TOI-776 b","TOI-776",1.850,4.00000,8.24661000,5.14000000000e+02,"M1 V",3709.00,"2021-01",0.065200
"TOI-776 c","TOI-776",2.047,6.90000,15.66532300,4.20000000000e+02,,3725.00,"2021-01",0.100100
"TOI-776 c","TOI-776",2.100,,15.66533219,3.83269467486e+02,,3806.00,"2021-01",
"TOI-776 c","TOI-776",2.020,5.30000,15.66530000,4.15000000000e+02,"M1 V",3709.00,"2021-01",0.100000
"TOI-776 c","TOI-776",,,15.66534000,,"M1 V",3709.00,"2021-01",
"TOI-561 b","TOI-561",1.489,,0.44657130,2.26200000000e+03,,5391.00,"2020-12",
"TOI-561 b","TOI-561",1.423,1.59000,0.44657800,,"G9 V",5455.00,"2020-12",0.010550
"TOI-561 b","TOI-561",1.450,3.20000,0.44657300,2.48000000000e+03,,5326.00,"2020-12",0.010640
"TOI-561 b","TOI-561",1.425,2.00000,0.44656880,2.31000000000e+03,"G9 V",5372.00,"2020-12",0.010600
"TOI-561 b","TOI-561",1.370,2.24000,0.44656880,,,5326.00,"2020-12",0.010600
"TOI-561 b","TOI-561",1.457,3.00000,0.44656895,2.13477115323e+03,,5342.00,"2020-12",0.010400
"TOI-561 b","TOI-561",1.397,2.02000,0.44656970,2.31900000000e+03,,,"2020-12",0.010640
"TOI-561 c","TOI-561",2.658,,10.77883300,7.91000000000e+02,,5391.00,"2020-12",
"TOI-561 c","TOI-561",2.878,5.40000,10.77900000,,"G9 V",5455.00,"2020-12",0.088090
"TOI-561 c","TOI-561",2.900,7.00000,10.77892000,8.60000000000e+02,,5326.00,"2020-12",0.088800
"TOI-561 c","TOI-561",2.910,5.39000,10.77883100,8.00000000000e+02,"G9 V",5372.00,"2020-12",0.088400
"TOI-561 c","TOI-561",2.910,6.60000,10.77883100,,,5326.00,"2020-12",0.089000
"TOI-561 c","TOI-561",,,10.77882900,,"G9 V",5455.00,"2020-12",
"TOI-561 c","TOI-561",2.927,6.90000,10.77884900,7.38680515300e+02,,5342.00,"2020-12",0.087000
"TOI-561 c","TOI-561",2.865,5.93000,10.77883800,8.02000000000e+02,,,"2020-12",0.088900
"TOI-561 d","TOI-561",2.530,11.95000,25.62000000,,"G9 V",5455.00,"2020-12",0.156900
"TOI-561 d","TOI-561",2.721,11.00000,25.71255000,5.52840410511e+02,,5342.00,"2020-12",0.156000
"TOI-561 d","TOI-561",2.820,13.20000,25.71240000,5.98000000000e+02,"G9 V",5372.00,"2020-12",0.158000
"TOI-561 d","TOI-561",2.820,12.15000,25.71240000,,,5326.00,"2020-12",0.159000
"TOI-561 d","TOI-561",2.878,,25.71221573,3.31787398412e+02,,5391.00,"2020-12",
"TOI-561 d","TOI-561",2.615,13.33000,25.71268000,6.00000000000e+02,,,"2020-12",0.158700
"TOI-561 e","TOI-561",2.670,16.00000,77.23000000,,"G9 V",5455.00,"2020-12",0.327400
"TOI-561 e","TOI-561",,8.20000,77.90000000,,,5342.00,"2020-12",0.327000
"TOI-561 e","TOI-561",2.550,12.60000,77.03000000,4.15000000000e+02,"G9 V",5372.00,"2020-12",0.328000
"TOI-561 e","TOI-561",2.550,13.60000,77.03000000,,,5326.00,"2020-12",0.330000
"TOI-561 e","TOI-561",3.186,,,1.56670146835e+02,,5391.00,"2020-12",
"TOI-561 e","TOI-561",2.517,12.40000,77.14400000,4.16000000000e+02,,,"2020-12",0.330000
"HD 108236 b","HD 108236",,,3.79666000,,"G3 V",5730.00,"2021-02",
"HD 108236 b","HD 108236",1.553,,3.79588997,1.07206539894e+03,,5723.87,"2021-02",
"HD 108236 b","HD 108236",1.586,,3.79523000,1.09900000000e+03,"G3 V",5730.00,"2021-02",0.046900
"HD 108236 b","HD 108236",1.615,,3.79596300,,,5660.00,"2021-02",0.045270
"HD 108236 c","HD 108236",2.057,,6.20362189,9.10145259240e+02,,5723.87,"2021-02",
"HD 108236 c","HD 108236",2.071,,6.20344900,,,5660.00,"2021-02",0.062000
"HD 108236 c","HD 108236",,,6.20368800,,"G3 V",5730.00,"2021-02",
"HD 108236 c","HD 108236",2.068,,6.20370000,9.32000000000e+02,"G3 V",5730.00,"2021-02",0.065100
"HD 108236 d","HD 108236",,,14.17587600,,"G3 V",5730.00,"2021-02",
"HD 108236 d","HD 108236",2.623,,14.17589473,6.90996198271e+02,,5723.87,"2021-02",
"HD 108236 d","HD 108236",2.539,,14.17568500,,,5660.00,"2021-02",0.107400
"HD 108236 d","HD 108236",2.720,,14.17555000,7.08000000000e+02,"G3 V",5730.00,"2021-02",0.113100
"HD 108236 e","HD 108236",3.003,,19.59015781,6.20363883860e+02,,5723.87,"2021-02",
"HD 108236 e","HD 108236",,,19.59018600,,"G3 V",5730.00,"2021-02",
"HD 108236 e","HD 108236",3.083,,19.59002500,,,5660.00,"2021-02",0.136700
"HD 108236 e","HD 108236",3.120,,19.59170000,6.36000000000e+02,"G3 V",5730.00,"2021-02",0.140000
"TOI-564 b","TOI-564",11.433,464.98529,1.65114400,1.71400000000e+03,,5640.00,"2020-11",0.027340
"TOI-564 b","TOI-564",7.751,,1.65114558,1.57449044917e+03,,5752.00,"2020-11",
"TOI-564 b","TOI-564",,,1.65114420,,,5640.00,"2020-11",
"TOI-905 b","TOI-905",13.932,,3.73957156,1.10575785371e+03,,5565.00,"2020-11",
"TOI-905 b","TOI-905",,,3.73956710,,,5570.00,"2020-11",
"TOI-905 b","TOI-905",13.126,211.99261,3.73949400,1.19200000000e+03,,5570.00,"2020-11",0.046660
"TOI-905 b","TOI-905",,,3.73949300,,,5570.00,"2020-11",
"TOI-451 b","TOI-451",1.932,,1.85866242,1.30962003531e+03,,5481.00,"2021-02",
"TOI-451 b","TOI-451",1.910,,1.85870300,1.49100000000e+03,,5550.00,"2021-02",0.028300
"TOI-451 c","TOI-451",2.725,,9.19107915,7.68699587626e+02,,5481.00,"2021-02",
"TOI-451 c","TOI-451",,,9.19240200,,,5550.00,"2021-02",
"TOI-451 c","TOI-451",3.100,,9.19252200,8.75000000000e+02,,5550.00,"2021-02",0.082300
"TOI-451 d","TOI-451",3.925,,16.36487304,6.34221952100e+02,,5481.00,"2021-02",
"TOI-451 d","TOI-451",,,16.36490900,,,5550.00,"2021-02",
"TOI-451 d","TOI-451",4.070,,16.36498800,7.22000000000e+02,,5550.00,"2021-02",0.120800
"HD 108236 f","HD 108236",2.017,,29.54115000,,,5660.00,"2021-02",0.175800
"NGTS-13 b","NGTS-13",12.801,1538.29720,4.11902700,1.60500000000e+03,,5819.00,"2021-03",0.054900
"NGTS-13 b","NGTS-13",9.064,,4.11970360,1.58400000000e+03,,5848.80,"2021-03",
"HD 110113 b","HD 110113",,,2.54047309,,"G",5732.00,"2021-04",
"HD 110113 b","HD 110113",2.153,,2.54046790,1.39100000000e+03,,6003.00,"2021-04",
"HD 110113 b","HD 110113",2.050,4.55000,2.54100000,1.37100000000e+03,"G",5732.00,"2021-04",0.035000
"Kepler-295 b","Kepler-295",1.450,,12.64504510,7.41000000000e+02,,5607.00,"2014-03",0.098700
"Kepler-295 b","Kepler-295",,,12.64506533,,,5327.00,"2014-03",
"Kepler-295 b","Kepler-295",4.140,,,,,5253.00,"2014-03",
"Kepler-295 b","Kepler-295",1.220,,12.64516400,,,5603.00,"2014-03",0.099000
"Kepler-295 b","Kepler-295",1.530,,12.64481000,7.52000000000e+02,,5631.00,"2014-03",0.102000
"Kepler-295 b","Kepler-295",1.450,,12.64504510,7.41000000000e+02,,5607.00,"2014-03",0.098700
"Kepler-295 b","Kepler-295",,,12.64504291,,,5327.00,"2014-03",
"Kepler-295 b","Kepler-295",1.450,,12.64504510,7.41000000000e+02,,5607.00,"2014-03",0.098700
"Kepler-295 b","Kepler-295",1.550,,12.64504291,7.41000000000e+02,,5607.00,"2014-03",0.098700
"Kepler-295 b","Kepler-295",1.400,,12.64504510,,,5411.00,"2014-03",
"Kepler-295 b","Kepler-295",3.707,,12.64504510,,,5253.00,"2014-03",0.110630
"HD 110113 c","HD 110113",,,6.74400000,9.90000000000e+02,"G",5732.00,"2021-04",0.068000
"HD 110113 c","HD 110113",2.114,,6.74187956,9.51647879357e+02,,6003.00,"2021-04",
"TOI-178 b","TOI-178",1.152,1.50000,1.91455800,1.04000000000e+03,"K",4316.00,"2021-05",0.026070
"TOI-178 c","TOI-178",1.515,,3.23842532,8.01677938560e+02,,4111.00,"2021-05",
"TOI-178 c","TOI-178",1.669,4.77000,3.23845000,8.73000000000e+02,"K",4316.00,"2021-05",0.037000
"TOI-178 d","TOI-178",2.545,,6.55785130,6.22000000000e+02,,4111.00,"2021-05",
"TOI-178 d","TOI-178",2.572,3.01000,6.55770000,6.90000000000e+02,"K",4316.00,"2021-05",0.059200
"TOI-178 e","TOI-178",2.281,,9.96163469,5.51231918768e+02,,4111.00,"2021-05",
"TOI-178 e","TOI-178",2.207,3.86000,9.96188100,6.00000000000e+02,"K",4316.00,"2021-05",0.078300
"TOI-178 f","TOI-178",2.287,7.72000,15.23191500,5.21000000000e+02,"K",4316.00,"2021-05",0.103900
"TOI-178 g","TOI-178",3.751,,20.70850400,5.35939786629e+02,,4111.00,"2021-05",
"TOI-178 g","TOI-178",2.870,3.94000,20.70950000,4.70000000000e+02,"K",4316.00,"2021-05",0.127500
"HD 4760 b","HD 4760",,,434.00000000,,,4076.00,"2021-04",1.140000
"HD 96992 b","HD 96992",,,514.00000000,,,4725.00,"2021-04",1.240000
"TYC 0434-04538-1 b","TYC 0434-04538-1",,,193.20000000,,,4679.00,"2021-04",0.660000
"Kepler-839 b","Kepler-839",2.290,,37.81445140,6.14000000000e+02,,6228.00,"2016-05",0.228100
"Kepler-839 b","Kepler-839",2.570,,37.81445140,,,6058.00,"2016-05",
"Kepler-839 b","Kepler-839",3.040,,37.81452520,6.26000000000e+02,,5988.00,"2016-05",0.234100
"Kepler-839 b","Kepler-839",2.290,,37.81445140,6.14000000000e+02,,6228.00,"2016-05",0.228100
"Kepler-839 b","Kepler-839",,,37.81452880,,,5927.07,"2016-05",
"Kepler-839 b","Kepler-839",,,37.81452520,,,5927.07,"2016-05",
"Kepler-839 b","Kepler-839",3.487,,,,,5936.00,"2016-05",
"Kepler-839 b","Kepler-839",2.510,,37.81266000,5.98000000000e+02,,6210.00,"2016-05",0.227000
"Kepler-839 b","Kepler-839",2.966,,37.81445140,,,5936.00,"2016-05",0.231600
"Kepler-839 b","Kepler-839",,,37.81536308,,,5927.07,"2016-05",
"Kepler-839 b","Kepler-839",2.290,,37.81445140,6.14000000000e+02,,6228.00,"2016-05",0.228100
"HD 183579 b","HD 183579",3.490,20.40000,17.47129100,7.52000000000e+02,,5784.00,"2021-03",0.132200
"HD 183579 b","HD 183579",3.530,11.20000,17.47127500,7.48000000000e+02,"G2 V",5706.00,"2021-03",0.130000
"HD 183579 b","HD 183579",3.577,,17.47130782,6.89356880680e+02,,5783.54,"2021-03",
"HD 183579 b","HD 183579",3.550,19.70000,17.47127800,7.69000000000e+02,,5788.00,"2021-03",0.133400
"NGTS-14 A b","NGTS-14 A",4.586,,3.53571300,1.03600000000e+03,,5222.00,"2021-02",
"NGTS-14 A b","NGTS-14 A",4.977,29.24036,3.53571730,1.14300000000e+03,"K1 V",5187.00,"2021-02",0.040300
"HD 110082 b","HD 110082",3.054,,10.18269827,9.57199165936e+02,,6153.00,"2021-04",
"HD 110082 b","HD 110082",3.200,,10.18271000,,"F8 V",6200.00,"2021-04",0.113000
"K2-138 g","K2-138",3.013,4.32000,41.96797000,,,5356.30,"2021-05",0.231090
"K2-138 g","K2-138",3.180,,41.96645000,4.45000000000e+02,"G8 V",5283.00,"2021-05",0.228700
"TOI-628 b","TOI-628",11.882,2011.86390,3.40956750,1.58600000000e+03,,6250.00,"2021-04",0.048600
"TOI-628 b","TOI-628",12.134,,3.40760000,1.58600000000e+03,,6174.00,"2021-04",
"TOI-640 b","TOI-640",19.851,279.69040,5.00377750,1.74900000000e+03,,6460.00,"2021-04",0.066080
"TOI-640 b","TOI-640",19.779,,5.00377580,1.62200000000e+03,,6442.00,"2021-04",
"TOI-640 b","TOI-640",,,5.00379040,,,6460.00,"2021-04",
"TOI-1333 b","TOI-1333",15.648,753.25710,4.72021900,1.67900000000e+03,,6274.00,"2021-04",0.062600
"TOI-1333 b","TOI-1333",15.210,,4.72019120,1.60900000000e+03,,6696.00,"2021-04",
"TOI-1478 b","TOI-1478",,,10.18030740,,,5597.00,"2021-04",
"TOI-1478 b","TOI-1478",11.882,270.47333,10.18024900,9.18000000000e+02,,5597.00,"2021-04",0.090300
"TOI-1478 b","TOI-1478",12.342,,10.18020140,1.11900000000e+03,,5623.00,"2021-04",
"TOI-1601 b","TOI-1601",14.610,,5.33155000,1.59300000000e+03,,5917.00,"2021-04",
"TOI-1601 b","TOI-1601",13.888,314.65170,5.33175100,1.61900000000e+03,,5948.00,"2021-04",0.068640
"TOI-1601 b","TOI-1601",14.199,387.00000,5.33175000,1.49397161272e+03,,5982.00,"2021-04",0.069000
"GJ 251 b","GJ 251",,,14.23800000,3.51000000000e+02,"M3.0 V",3451.00,"2020-11",0.081800
"HD 238090 b","HD 238090",,,13.67100000,4.69600000000e+02,"M0.0 V",3933.00,"2020-11",0.093200
"GJ 486 b","GJ 486",1.324,,1.46711903,6.39363176813e+02,,3297.00,"2021-03",
"GJ 486 b","GJ 486",1.305,2.82000,1.46711900,7.01000000000e+02,"M3.5 V",3340.00,"2021-03",0.017340
"GJ 486 b","GJ 486",1.343,3.00000,1.46712050,7.06000000000e+02,"M3.5 V",3291.00,"2021-03",0.017130
"GJ 486 b","GJ 486",1.289,2.77000,1.46712127,6.96300000000e+02,,3317.00,"2021-03",0.017140
"GJ 414 A b","GJ 414 A",2.630,,50.80000000,3.08600000000e+02,"K7 V",4120.00,"2021-02",0.232400
"GJ 414 A b","GJ 414 A",,,51.62500000,,,4205.93,"2021-02",0.240300
"GJ 414 A c","GJ 414 A",,,744.70000000,,,4205.93,"2021-02",1.424000
"GJ 414 A c","GJ 414 A",8.400,,749.83000000,1.24700000000e+02,"K7 V",4120.00,"2021-02",1.400000
"OGLE-2018-BLG-1428L b","OGLE-2018-BLG-1428L",,240.00000,,,,,"2021-02",3.300000
"OGLE-2017-BLG-1049L b","OGLE-2017-BLG-1049L",,1760.00000,,,,,"2020-12",3.920000
"GJ 740 b","GJ 740",,,2.37756000,8.29000000000e+02,"M1.0 V",3913.00,"2021-04",0.029000
"TOI-201 b","TOI-201",,,52.97819700,,"F6 V",6394.00,"2021-05",
"TOI-201 b","TOI-201",11.299,133.48860,52.97818000,7.59000000000e+02,"F6 V",6394.00,"2021-05",0.300000
"TOI-201 b","TOI-201",11.447,,52.97814194,5.98213284228e+02,,6461.80,"2021-05",
"HD 60292 b","HD 60292",,,495.40000000,,"K0 III",4348.00,"2020-02",1.500000
"Kepler-838 b","Kepler-838",2.770,,15.74958583,7.77000000000e+02,,6191.00,"2016-05",0.126600
"Kepler-838 b","Kepler-838",2.530,,15.74954000,7.67000000000e+02,,6171.00,"2016-05",0.127000
"Kepler-838 b","Kepler-838",2.850,,15.74957994,7.74000000000e+02,,6178.00,"2016-05",0.126600
"Kepler-838 b","Kepler-838",,,15.74956723,,,5773.00,"2016-05",
"Kepler-838 b","Kepler-838",,,15.74958583,,,5773.00,"2016-05",
"Kepler-838 b","Kepler-838",2.850,,15.74957994,7.74000000000e+02,,6178.00,"2016-05",0.126600
"Kepler-838 b","Kepler-838",2.326,,,,,6189.00,"2016-05",
"Kepler-838 b","Kepler-838",2.730,,15.74957994,,,5770.00,"2016-05",
"Kepler-838 b","Kepler-838",2.850,,15.74957994,7.74000000000e+02,,6178.00,"2016-05",0.126600
"Kepler-838 b","Kepler-838",,,15.74953307,,,5773.00,"2016-05",
"HD 112640 b","HD 112640",,,613.20000000,,"K0 III",4155.00,"2020-02",1.700000
"TOI-519 b","TOI-519",11.924,,1.26523377,6.91339001574e+02,,3225.00,"2021-01",
"TOI-519 b","TOI-519",11.545,147.15455,1.26523280,6.87000000000e+02,"M V",3322.00,"2021-01",0.015900
"TOI-519 b","TOI-519",11.994,4449.62000,1.26523280,7.60000000000e+02,"M3.5",3350.00,"2021-01",0.012000
"TOI-519 b","TOI-519",11.870,166.85991,1.26523248,7.54000000000e+02,,3354.00,"2021-01",0.016480
"NGTS-15 b","NGTS-15",12.330,238.68913,3.27623000,1.14600000000e+03,"G6 V",5600.00,"2021-03",0.044100
"NGTS-16 b","NGTS-16",14.572,211.99155,4.84532000,1.17700000000e+03,"G7 V",5550.00,"2021-03",0.052300
"NGTS-17 b","NGTS-17",13.899,242.82090,3.24253000,1.45700000000e+03,"G4 V",5650.00,"2021-03",0.039100
"NGTS-18 b","NGTS-18",13.645,,3.05205702,1.46119559660e+03,,5726.00,"2021-03",
"NGTS-18 b","NGTS-18",13.563,129.99182,3.05125000,1.38100000000e+03,"G5 V",5610.00,"2021-03",0.044800
"LHS 1478 b","LHS 1478",1.242,2.33000,1.94953780,5.95000000000e+02,"m3 V",3381.00,"2021-05",0.018480
"LHS 1478 b","LHS 1478",1.393,,1.94954034,5.60782779063e+02,,3414.00,"2021-05",
"TOI-257 b","TOI-257",7.163,43.86032,18.38818000,1.02700000000e+03,,6095.00,"2021-04",0.152800
"TOI-257 b","TOI-257",6.379,,18.38770809,9.72381421789e+02,,6382.70,"2021-04",
"TOI-257 b","TOI-257",,,18.38768600,,,6095.00,"2021-04",
"HD 5278 b","HD 5278",2.296,,14.33921442,8.41941027573e+02,,6295.70,"2021-04",
"HD 5278 b","HD 5278",2.450,7.80000,14.33915600,9.43000000000e+02,"F V",6203.00,"2021-04",0.120200
"HD 5278 b","HD 5278",,,14.33916900,,"F V",6203.00,"2021-04",
"HD 5278 c","HD 5278",,,40.87000000,,"F V",6203.00,"2021-04",0.241600
"Kepler-106 c","Kepler-106",2.470,,13.57073300,7.91000000000e+02,,5865.00,"2014-02",0.111000
"Kepler-106 c","Kepler-106",,,13.57078354,,,5888.00,"2014-02",
"Kepler-106 c","Kepler-106",,,13.57078332,,,5888.00,"2014-02",
"Kepler-106 c","Kepler-106",2.500,10.44000,13.57080000,,,5858.00,"2014-02",
"Kepler-106 c","Kepler-106",2.387,,13.57076622,,,5860.00,"2014-02",0.109870
"Kepler-106 c","Kepler-106",2.350,,13.57076622,7.96000000000e+02,,5881.00,"2014-02",0.109300
"Kepler-106 c","Kepler-106",2.387,,13.57076622,,,,"2014-02",0.109803
"Kepler-106 c","Kepler-106",2.737,,,,,5860.00,"2014-02",
"Kepler-106 c","Kepler-106",,,13.57078281,,,5888.00,"2014-02",
"Kepler-106 c","Kepler-106",2.640,,13.57078281,7.85000000000e+02,,5854.00,"2014-02",0.109600
"Kepler-106 c","Kepler-106",2.350,,13.57076622,7.96000000000e+02,,5881.00,"2014-02",0.109300
"Kepler-106 c","Kepler-106",2.410,,13.57076622,,,5955.00,"2014-02",
"Kepler-106 c","Kepler-106",2.350,,13.57076622,7.96000000000e+02,,5881.00,"2014-02",0.109300
"Kepler-837 b","Kepler-837",2.900,,,,,5815.00,"2016-05",
"Kepler-837 b","Kepler-837",,,16.56062577,,,5608.00,"2016-05",
"Kepler-837 b","Kepler-837",,,16.56057486,,,5608.00,"2016-05",
"Kepler-837 b","Kepler-837",2.710,,16.56059504,7.02000000000e+02,,5818.00,"2016-05",0.114400
"Kepler-837 b","Kepler-837",,,16.56059869,,,5608.00,"2016-05",
"Kepler-837 b","Kepler-837",2.560,,16.56059504,,,5403.00,"2016-05",
"Kepler-837 b","Kepler-837",3.800,,16.56062000,7.55000000000e+02,,5918.00,"2016-05",0.126000
"Kepler-837 b","Kepler-837",2.710,,16.56059504,7.02000000000e+02,,5818.00,"2016-05",0.114400
"Kepler-837 b","Kepler-837",2.710,,16.56059504,7.02000000000e+02,,5818.00,"2016-05",0.114400
"Kepler-837 b","Kepler-837",2.940,,16.56062577,7.01000000000e+02,,5818.00,"2016-05",0.114400
"HIP 56640 b","HIP 56640",,,2574.90000000,,"K1 III",4769.00,"2021-02",3.730000
"HIP 56640 b","HIP 56640",,1779.83908,2620.00000000,,"K1 III",4769.00,"2021-02",3.770000
"HIP 56640 b","HIP 56640",,2151.69832,2675.57603000,,,,"2021-02",4.550000
"HIP 75092 b","HIP 75092",,,926.40000000,,"K0 III",4891.00,"2021-02",2.020000
"HIP 90988 b","HIP 90988",,,455.73816000,,,,"2021-02",1.360000
"HIP 90988 b","HIP 90988",,,453.90000000,,"K1 III",4883.00,"2021-02",1.260000
"HIP 114933 b","HIP 114933",,,1481.60000000,,"K0 III",4823.00,"2021-02",2.840000
"TOI-269 b","TOI-269",2.942,,3.69771671,5.33842951113e+02,,3607.00,"2021-06",
"TOI-269 b","TOI-269",2.770,8.80000,3.69771040,5.31000000000e+02,"M2 V",3514.00,"2021-06",0.034500
"TOI-269 b","TOI-269",,,3.69771550,,"M2 V",3514.00,"2021-06",
"CFHTWIR-Oph 98 b","CFHTWIR-Oph 98 A",20.849,2479.06157,8040000.00000000,1.80000000000e+03,"M9-L1",2320.00,"2020-12",200.000000
"TOI-220 b","TOI-220",3.030,13.80000,10.69526400,8.05000000000e+02,"K0 V",5298.00,"2021-08",0.089110
"TOI-220 b","TOI-220",2.848,,10.69530830,7.96000000000e+02,,5272.71,"2021-08",
"YSES 2 b","YSES 2",,2669.75862,,,,,"2021-04",
"YSES 2 b","YSES 2",,2002.31896,,,"K1 V",4749.00,"2021-04",115.000000
"TOI-1444 b","TOI-1444",1.397,3.87000,0.47026940,,,5430.00,"2021-08",
"TOI-1444 b","TOI-1444",1.418,3.58000,0.47027430,2.13001904707e+03,,5460.00,"2021-08",0.011600
"TOI-1444 b","TOI-1444",1.589,,0.47028007,2.14772944587e+03,,5466.00,"2021-08",
"Kepler-1749 b","Kepler-1749",1.360,,14.53410833,4.20000000000e+02,,3957.00,"2022-02",0.095600
"Kepler-1749 b","Kepler-1749",,,14.53399886,,,4238.82,"2022-02",
"Kepler-1749 b","Kepler-1749",,,14.53410833,,,4238.82,"2022-02",
"Kepler-1749 b","Kepler-1749",1.380,,14.53410194,4.28000000000e+02,,4023.00,"2022-02",0.097800
"Kepler-1749 b","Kepler-1749",1.380,,14.53410194,4.28000000000e+02,,4023.00,"2022-02",0.097800
"Kepler-1749 b","Kepler-1749",1.380,,14.53410194,4.28000000000e+02,,4023.00,"2022-02",0.097800
"Kepler-1749 b","Kepler-1749",1.250,,14.53398000,4.34000000000e+02,,4166.00,"2022-02",0.097000
"Kepler-1749 b","Kepler-1749",1.613,,14.53409958,,,3957.00,"2022-02",
